AssetID,BuildingID,BuildingYear,assetFloor
30179912,52667590,2000,3
30179917,52681614,2000,0
30179921,52681614,2000,3
30179924,52664422,2000,0
30179925,52664422,2000,0
30179926,52664422,2000,2
30179927,52664422,2000,2
30179928,52664422,2000,3
30179930,52664422,2000,4
30179936,52662525,1994,0
30179938,52685226,1994,0
30179946,52689081,1994,0
30179959,53362044,1999,0
30179967,52657487,2000,0
30179970,52655911,2000,0
30180019,53333191,2031,2
30180024,53333191,1960,3
30180026,53333191,2031,4
30180032,53333191,1960,5
30180035,53333191,1960,6
30180039,52502966,1960,1
30180040,52502966,1960,1
30180041,52502966,1960,1
30180059,52502966,1960,6
30180067,52705437,1950,2
30180079,52705437,1950,5
30180081,52705437,1950,5
30180083,52705437,1950,6
30180084,52705437,1950,6
30180089,52646725,1970,1
30180091,52646725,1970,2
30180094,52646725,1970,3
30180099,52646725,1970,4
30180109,52646725,1970,7
30180111,52646725,1970,7
30180115,52667126,1960,1
30180117,52667126,1960,2
30180125,52667126,1960,4
30180126,52667126,1960,4
30180129,52667126,1960,5
30180131,52667126,1960,5
30180133,52667126,1960,6
30180145,52664773,1970,1
30180146,52664773,1970,1
30180160,52664773,1970,5
30180164,52664773,1970,6
30180165,52664773,1970,6
30180169,52664773,1970,7
30180179,53365643,1960,2
30180182,53365643,1960,3
30180189,53365643,1960,5
30180192,53365643,1960,6
30180390,52541629,1960,3
30180394,52541629,1960,4
30180408,52412800,1960,3
30180409,52412800,1960,4
30180411,52412800,1960,4
30180412,52412800,1960,4
30180417,53343414,1960,1
30180419,53343414,1960,2
30180421,53343414,1960,3
30180422,53343414,1960,4
30180437,53343414,1960,2
30180439,53343414,1960,3
30180441,53343414,1960,4
30180444,53338280,1970,1
30180447,53338280,1970,2
30180449,53338280,1970,3
30180457,53338280,1970,3
30180459,53338280,1970,4
30180465,53338280,1970,3
30180472,52589921,1966,1
30180476,52589921,1966,2
30180478,52589921,1966,3
30180479,52589921,1966,3
30180482,52589921,1966,4
30180493,52557171,1960,2
30180495,52557171,1960,3
30180496,52557171,1960,3
30180498,52557171,1960,3
30180500,52557171,1960,4
30180501,52557171,1960,4
30180506,53416874,1970,1
30180507,53416874,1970,2
30180515,53416874,1970,2
30180516,53416874,1970,2
30180518,53416874,1970,3
30180519,53416874,1970,4
30180520,53416874,1970,4
30180525,53416874,1970,2
30180527,53416874,1970,3
30180528,53416874,1970,4
30180532,52413263,1960,1
30180533,52413263,1960,1
30180534,52413263,1960,2
30180536,52413263,1960,3
30180538,52413263,1960,4
30180539,52413263,1960,4
30180540,52413263,1960,1
30180541,52413263,1960,1
30180542,52413263,1960,2
30180543,52413263,1960,2
30180544,52413263,1960,3
30180545,52413263,1960,3
30180546,52413263,1960,4
30180550,52413263,1960,1
30180552,52413263,1960,2
30180553,52413263,1960,3
30180558,53348607,1960,1
30180559,53348607,1960,2
30180578,53348607,1960,2
30180580,53348607,1960,3
30180583,53348607,1960,5
30180584,53348607,1960,5
30180589,53348607,1960,3
30180590,53348607,1960,4
30180596,53348607,1960,2
30180597,53348607,1960,3
30180615,53348607,1960,3
30180627,53349052,1970,3
30180628,53349052,1970,4
30180633,53349052,1970,2
30180635,53349052,1970,3
30180637,53349052,1970,4
30180642,52582420,1970,3
30180643,52582420,1970,3
30180649,52582420,1970,3
30180653,52582420,1970,1
30180658,52582420,1970,4
30180660,52582420,1970,1
30180661,52582420,1970,2
30180665,52582420,1970,4
30180674,52582420,1970,1
30180679,52582420,1970,4
30180687,52545917,1960,3
30180688,52545917,1960,1
30180689,52545917,1960,1
30180690,52545917,1960,2
30180691,52545917,1960,2
30180696,52545917,1960,2
30180699,52545917,1960,3
30180700,52545917,1960,1
30180703,52545917,1960,2
30180709,52414275,1970,2
30180711,52414275,1970,3
30180714,52414275,1970,4
30180719,52414275,1970,3
30180720,52414275,1970,3
30180726,52548891,1960,2
30180729,52548891,1960,1
30180731,52548891,1960,2
30180735,52548891,1960,2
30180738,52548891,1960,2
30180739,52548891,1960,2
30180741,52515714,1960,1
30180743,52515714,1960,2
30180745,52515714,1960,1
30180746,52515714,1960,1
30180753,52551840,1950,2
30180770,52414940,1960,2
30180771,52414940,1960,2
30180774,52414940,1960,2
30180777,52443464,1960,1
30180778,52443464,1960,2
30180779,52443464,1960,2
30180782,52443464,1960,2
30180783,52443464,1960,2
30180787,52460546,1960,2
30180791,52460546,1960,2
30180793,52460546,1960,0
30180807,52550221,1960,2
30180808,52550221,1960,1
30180809,52550221,1960,1
30180810,52550221,1960,2
30180819,53324457,1960,2
30180826,52460210,1980,2
30180832,52528863,1960,1
30180834,52528863,1960,2
30180835,52528863,1960,2
30180837,52528863,1960,1
30180838,52528863,1960,2
30180839,52528863,1960,2
30180843,52528863,1960,2
30180846,52528863,1960,2
30180849,52528863,1960,2
30180851,52528863,1960,3
30180853,52528863,1960,4
30180856,52528863,1960,2
30180859,52528863,1960,4
30180860,52528863,1960,4
30180862,52528863,1960,2
30180863,52528863,1960,3
30180864,52528863,1960,3
30180865,52528863,1960,4
30180866,52528863,1960,4
30180867,52528863,1960,2
30180869,52528863,1960,3
30180878,52528863,1960,4
30180924,52529888,1960,1
30180928,52529888,1960,3
30180932,52529888,1960,5
30180934,52529888,1960,6
30180941,52529888,1960,1
30180942,52529888,1960,2
30180944,52529888,1960,3
30180949,52529888,1960,6
30180953,52529888,1960,8
30180954,52529888,1960,9
30180956,52529888,1960,2
30180960,52529888,1960,6
30180966,52529888,1960,8
30180970,52529888,1960,4
30180971,52529888,1960,4
30180973,52529888,1960,6
30180975,52529888,1960,7
30180978,52529888,1960,9
30180979,52529888,1960,9
30180984,52522347,1970,3
30180988,52522347,1970,5
30180993,52522347,1970,8
30180994,52522347,1970,8
30180995,52522347,1970,1
30180998,52522347,1970,3
30181000,52522347,1970,5
30181003,52522347,1970,6
30181005,52522347,1970,7
30181009,52522347,1970,3
30181010,52522347,1970,3
30181013,52522347,1970,6
30181014,52522347,1970,6
30181016,52522347,1970,7
30181017,52522347,1970,8
30181029,52532162,1970,6
30181039,52532162,1970,6
30181040,52532162,1970,6
30181046,52532162,1970,3
30181050,52532162,1970,6
30181058,52967708,1960,0
30181077,52400988,1960,0
30181079,52400988,1960,0
30181080,52400988,1960,0
30181082,52400988,1960,1
30181084,52400988,1960,1
30181087,52466876,1960,1
30181095,52527251,1960,3
30181097,52527251,1960,4
30181100,52527251,1960,1
30181101,52527251,1960,2
30181104,52527251,1960,3
30181113,52527251,1960,4
30181115,52527251,1960,1
30181119,52527251,1960,3
30181121,52527251,1960,4
30181125,52527251,1960,2
30181126,52527251,1960,2
30181128,52527251,1960,3
30181129,52527251,1960,4
30181132,52527251,1960,1
30181133,52527251,1960,2
30181136,52527251,1960,3
30181137,52527251,1960,4
30181138,52527251,2013,4
30181139,52527251,1960,1
30181145,52527251,1960,4
30181146,52527251,1960,4
30181190,52528905,1970,1
30181192,52528905,1970,1
30181201,52528905,1970,4
30181202,52528905,1970,
30181204,52528905,1970,4
30181206,52527192,1960,1
30181209,52527192,1960,2
30181210,52527192,1960,3
30181212,52527192,1960,4
30181213,52527192,1960,4
30181224,52527192,1960,5
30181228,52527192,1960,2
30181236,52527192,1960,1
30181242,52527192,1960,4
30181247,52527192,1960,1
30181248,52527192,1960,2
30181250,52527192,1960,3
30181254,52527192,1960,5
30181256,52527192,1960,1
30181263,52527192,1960,4
30181264,52527192,1960,5
30181271,52527192,1960,3
30181279,52527192,1960,2
30181285,52527192,1960,5
30181290,52400447,1960,3
30181291,52400447,1960,3
30181298,52400447,1960,2
30181299,52400447,1960,3
30181300,52400447,1960,3
30181301,52400447,1960,4
30181304,52400447,1960,5
30181306,52400447,1960,1
30181307,52400447,1960,2
30181310,52400447,1960,3
30181312,52400447,1960,4
30181314,52400447,1960,5
30181320,52400447,1960,4
30181323,52400447,1960,5
30181325,52400447,1960,1
30181326,52400447,1960,2
30181329,52400447,1960,3
30181333,52400447,1960,5
30181338,52400447,1960,3
30181339,52400447,1960,4
30181341,52400447,1960,5
30181345,52411877,1960,1
30181354,52411877,1960,2
30181357,52411877,1960,3
30181361,52411877,1960,1
30181364,52411877,1960,3
30181365,52411877,1960,3
30181368,52411877,1960,1
30181369,52411877,1960,1
30181378,52584702,2018,4
30181386,52584702,1970,1
30181388,52584702,1959,2
30181408,52584702,1968,4
30181412,52563064,1970,2
30181416,52563064,1970,4
30181422,52563064,1970,3
30181425,52563064,1970,4
30181426,52563064,1970,1
30181427,52563064,1970,1
30181434,52563064,1970,1
30181435,52563064,1970,1
30181439,52563064,1970,3
30181444,52476493,1960,0
30181454,52552365,1960,2
30181459,52552365,1960,1
30181463,52552365,1960,1
30181464,52552365,1960,2
30181467,52552365,1960,1
30181526,52516387,1983,0
30181546,52462421,1985,0
30181547,52462421,1985,1
30181559,52465487,1982,1
30181560,52465487,1982,2
30181567,52465487,1982,1
30181569,52465487,1982,2
30181570,52465487,1982,2
30181574,52465487,1982,4
30181576,52465487,1982,1
30181578,52465487,1982,2
30181584,52465487,1982,0
30181585,52465487,1982,1
30181591,52465487,1982,4
30181592,52465487,1982,4
30181593,52465487,1982,0
30181602,52465487,1982,0
30181613,52400204,1970,0
30181625,53343293,1970,2
30181633,52453427,1965,1
30181640,53343293,1965,0
30181649,52400204,1980,0
30181654,52400204,1980,3
30181662,52604417,1970,1
30181670,52456645,1980,0
30181677,52604417,1980,1
30181686,52438164,1950,0
30181689,52438164,1950,2
30181693,52438164,1950,1
30181697,52438164,1950,0
30181698,52438164,1950,0
30181701,52438164,1950,2
30181702,52438164,1950,2
30181703,52438164,1950,0
30181718,52528808,1960,1
30181722,52528808,1960,0
30181725,52528808,1960,1
30181726,52528808,1960,2
30181728,52528808,1960,0
30181733,52528808,1960,2
30181761,52417256,1982,0
30181801,52525384,1960,1
30181804,52525384,1960,2
30181812,52525384,1960,4
30181819,52524705,1970,1
30181821,52524705,1970,2
30181823,52524705,1970,2
30181824,52524705,1970,2
30181827,52524705,1970,3
30181828,52524705,1970,3
30181832,52524705,1970,4
30181915,52542745,1970,1
30181916,52542745,1970,1
30181917,52542745,1970,1
30181918,52542745,1970,2
30181920,52542745,1970,2
30181921,52542745,1970,2
30181922,52542745,1970,3
30181926,52542745,1970,4
30181928,52542745,1970,4
30181929,52542745,1970,4
30181931,52583847,1960,1
30181933,52583847,1960,1
30181935,52583847,1960,2
30181937,52583847,1960,2
30181938,52583847,1960,2
30181943,52583847,1960,4
30181946,52583847,1960,4
30181952,52499072,1960,3
30181954,52499072,1960,1
30181955,52499072,1960,1
30181958,52499072,1960,3
30181965,52499072,1960,3
30181968,53031631,1960,1
30181977,53031631,1960,3
30181980,53031631,1960,1
30181981,53031631,1960,2
30182017,53348685,1960,1
30182018,53348685,1960,1
30182023,53348685,1960,1
30182024,53348685,1960,1
30182026,53348685,1960,2
30182036,52528041,1970,1
30182040,52528041,1970,2
30182043,52528041,1970,2
30182045,52528041,1970,3
30182046,52528041,1970,3
30182047,52528041,1970,3
30182049,52528041,1970,4
30182050,52528041,1970,4
30182057,52530816,1962,3
30182062,52530816,1962,2
30182063,52530816,1962,3
30182066,52530816,1962,1
30182069,52530816,1962,3
30182076,52400346,1970,3
30182077,52400346,1970,3
30182081,52400346,1970,2
30182096,53318110,1970,3
30182100,53318110,1970,2
30182102,53318110,1970,3
30182108,53318110,1970,3
30182114,53438268,1960,3
30182115,53438268,1960,3
30182116,53438268,1960,1
30182139,52523753,1960,3
30182146,52463156,1960,1
30182148,52463156,1960,1
30182150,52463156,1960,2
30182156,52463156,1960,3
30182160,52463156,1960,4
30182168,53318315,1960,1
30182174,53318315,1960,1
30182177,53318315,1960,2
30182182,53318315,1960,2
30182188,53318315,1960,2
30182189,53318315,1960,2
30182223,52414169,1970,1
30182226,52414169,1970,2
30182229,52414169,1970,3
30182231,52414169,1970,3
30182234,52414169,1970,1
30182237,52414169,1970,2
30182247,52414169,1970,4
30182249,52414169,1970,5
30182250,53315862,1970,0
30182254,53315862,1970,1
30182256,53315862,1970,1
30182260,53315862,1970,2
30182287,52497649,1970,1
30182288,52497649,1970,2
30182289,52497649,1970,2
30182290,52497649,1970,2
30182291,52497649,1970,2
30182295,52497649,1970,3
30182298,52497649,1970,4
30182299,52497649,1970,4
30182302,52497649,1970,0
30182303,52497649,1970,0
30182307,52497649,1970,1
30182310,52497649,1970,2
30182311,52497649,1970,2
30182312,52497649,1970,3
30182314,52497649,1970,3
30182316,52497649,1970,4
30182331,53336693,2020,0
30182349,53336693,2020,1
30182452,52528271,1960,1
30182453,52528271,1960,1
30182458,52528271,1960,2
30182459,52528271,1960,2
30182462,52528271,1960,2
30182463,52528271,1960,2
30182466,52415305,1960,2
30182482,52441751,1960,3
30182485,52441751,1960,3
30182486,52441751,1960,3
30182497,52540214,1950,2
30182500,52540214,1950,2
30182502,52540214,1950,3
30182536,53341670,1960,1
30182542,52542506,1991,1
30182547,52411208,1960,2
30182549,52398387,1960,1
30182565,52411589,1988,1
30182566,52411589,1988,1
30182577,52399738,1950,1
30182605,52522343,1957,1
30182632,52519025,1950,2
30182640,52530263,1970,1
30182654,52528893,1955,1
30182665,52551109,1950,1
30182666,52551109,1950,2
30182679,52540268,1955,1
30182683,52530705,1979,2
30182713,52494033,1980,1
30182726,52398343,1960,1
30182770,53340840,1962,2
30182811,52557157,1958,2
30182987,52527292,1960,1
30183020,52457658,1950,1
30183028,52457658,1950,1
30183058,52663409,1970,2
30183063,52646385,1950,1
30183072,53078379,1940,2
30183075,53078379,1940,1
30183077,53078379,1940,2
30183079,52666970,1956,1
30183085,52666970,1956,2
30183096,52708439,1950,1
30183107,52665941,1950,1
30183116,53359341,1960,1
30183124,52694246,1970,0
30183125,52694246,1970,1
30183134,52401164,1960,2
30183137,52401164,1960,3
30183140,52401164,1960,3
30183142,52401164,1960,2
30183145,52401164,1960,3
30183147,52401164,1960,2
30183151,52401164,1960,2
30183166,52547209,1950,3
30183170,52547209,1950,3
30183172,52547209,1950,2
30183175,52547209,1950,3
30183176,52547209,1950,2
30183192,52584669,1960,0
30183196,53348082,1980,1
30183217,53421161,1960,3
30183223,53421161,1960,2
30183226,53421161,1960,3
30183232,53423958,1960,1
30183239,52413518,1970,1
30183241,52413518,1950,2
30183243,52413518,1950,1
30183245,52413518,1950,2
30183259,53131754,1970,1
30183262,52530195,1960,1
30183266,52530195,1960,1
30183267,52530195,1960,1
30183272,52530195,1960,2
30183273,52530195,1960,2
30183276,52530195,1960,2
30183279,52530195,1960,1
30183280,52530195,1960,2
30183283,53423423,1964,1
30183284,53423423,1964,1
30183292,52588752,1955,1
30183299,52401160,1950,1
30183305,52528811,1960,2
30183310,52528811,1960,2
30183311,52528811,1960,1
30183314,52528811,1960,2
30183348,52545741,1950,1
30183354,52545741,1950,2
30183359,52545741,1950,1
30183360,52545741,1950,1
30183362,52545741,1950,2
30183389,52515040,1960,1
30183390,52515040,1960,1
30183393,52515040,1960,1
30183434,52525855,1961,1
30183436,53100703,1956,1
30183445,53326856,1958,1
30183446,53326856,1958,1
30183458,53343777,1960,1
30183475,52528423,1950,1
30183476,52528423,1950,1
30183477,52528423,1950,0
30183502,52562184,1970,2
30183504,52562184,1970,2
30183506,52562184,1970,3
30183508,52562184,1970,3
30183510,52562184,1970,4
30183511,52562184,1970,4
30183550,52410764,1960,1
30183554,52410764,1960,2
30183559,52410764,1960,3
30183561,52410764,1960,4
30183562,52410764,1960,4
30183563,52410764,1960,4
30183662,52441201,1960,1
30183675,52441201,1960,1
30183676,52441201,1960,1
30183678,52441201,1960,2
30183684,52441201,1960,3
30183685,52441201,1960,4
30183686,52441201,1960,4
30183689,52441201,1960,1
30183691,52441201,1960,2
30183694,52441201,1960,2
30183699,52441201,1960,4
30183701,52441201,1960,4
30183703,52441201,1960,1
30183706,52441201,1960,2
30183710,52441201,1960,3
30183711,52441201,1960,3
30183719,52588517,1960,1
30183720,52588517,1960,2
30183723,52588517,1960,2
30183730,52588517,1960,4
30183731,52588517,1960,4
30183735,52588517,2013,2
30183737,52588517,1960,2
30183740,52588517,1960,3
30183744,52588517,1960,4
30183745,52588517,1960,4
30183746,52588517,1960,1
30183747,52588517,1960,1
30183748,52588517,1960,2
30183752,52588517,1960,3
30183753,52588517,1960,3
30183757,52588517,1960,4
30183758,52588517,1960,4
30183761,52588517,1960,1
30183763,52588517,1960,2
30183765,52588517,1960,2
30183767,52588517,1960,3
30183769,52588517,1960,3
30183773,52588517,1960,4
30183783,53368374,1960,1
30183787,53368374,1960,3
30183788,53368374,1960,3
30183790,53368374,1960,4
30183791,53368374,1960,4
30183800,53368374,1960,2
30183802,53368374,1960,3
30183803,53368374,1960,3
30183804,53368374,1960,3
30183806,53368374,1960,4
30183807,53368374,1960,4
30183812,53368374,1960,5
30183820,53368374,1960,3
30183822,53368374,1960,4
30183825,53368374,1960,4
30183826,53368374,1960,5
30183828,53368374,1960,5
30183831,53368374,1960,1
30183838,53368374,1960,4
30183840,53368374,1960,4
30183852,52650898,1960,3
30183856,52650898,1960,4
30183860,52650898,1960,5
30183861,52650898,1960,5
30183862,52650898,1960,5
30183863,52650898,1960,1
30183864,52650898,1960,1
30183865,52650898,1960,2
30183872,52650898,1960,4
30183874,52650898,1960,4
30183881,52650898,1960,2
30183884,52650898,1960,3
30183886,52650898,1960,3
30183891,52650898,1960,5
30183896,52650898,1960,1
30183897,52650898,1960,2
30183900,52650898,1960,3
30183901,52650898,1960,3
30183904,52650898,1960,4
30183906,52650898,1960,4
30183914,52560790,1960,2
30183916,52560790,1960,2
30183918,52560790,1960,3
30183919,52560790,1960,3
30183921,52560790,1960,2
30183943,52647469,1960,1
30183944,52647469,1960,2
30183955,52444960,1960,3
30183956,52444960,1960,3
30183962,52444960,1960,3
30183963,52444960,1960,1
30183964,52444960,1960,1
30183966,52444960,1960,2
30183979,53018703,1960,2
30183985,53018703,1960,2
30183993,52528004,1960,3
30183994,52528004,1960,3
30184043,52647734,1950,2
30184044,52647734,1950,2
30184046,52647734,1950,1
30184050,52656389,1960,2
30184051,52656389,1960,2
30184052,52656389,1960,3
30184056,52656389,1960,3
30184094,52441591,1960,7
30184100,52441591,1960,2
30184102,52441591,1960,3
30184107,52441591,1960,6
30184109,52441591,1960,0
30184113,52441591,1960,2
30184120,52441591,1960,5
30184122,52441591,1960,6
30184134,52441591,1960,5
30184141,52441591,1960,4
30184147,52441591,1960,7
30184150,52441591,1960,0
30184159,52441591,1960,5
30184163,52441591,1960,7
30184170,52441591,1960,3
30184174,52441591,1960,5
30184178,52441591,1960,7
30184189,52441591,1960,4
30184206,52441591,1960,5
30184211,52441591,1960,8
30184214,52441591,1960,2
30184221,52441591,1960,5
30184224,52441591,1960,7
30184234,52542597,1950,0
30184235,52542597,1950,0
30184237,52542597,1950,0
30184242,52536439,1970,2
30184245,52536439,1970,4
30184246,52536439,1970,4
30184247,52536439,1970,2
30184254,52536439,1970,3
30184256,52536439,1970,4
30184258,52536439,1970,1
30184276,52416321,1960,3
30184288,52416321,1960,2
30184289,52416321,1960,3
30184296,53331655,1960,0
30184305,53331655,1960,6
30184306,53331655,1960,7
30184318,53331655,1960,5
30184326,53331655,1960,1
30184327,53331655,1960,2
30184328,53331655,1960,2
30184335,53331655,1960,6
30184336,53331655,1960,6
30184344,53331655,1960,2
30184349,53331655,1960,5
30184351,53331655,1960,6
30184353,53331655,1960,7
30184377,53331655,1960,3
30184392,53331655,1960,4
30184397,53331655,1960,7
30184406,53331655,1960,3
30184407,53331655,1960,4
30184411,53331655,1960,6
30184412,53331655,1960,6
30184413,53331655,1960,7
30184424,53331655,1960,6
30184425,53331655,1960,7
30184427,53331655,1960,8
30184436,52705472,1950,3
30184451,52705472,1950,1
30184454,52705472,1950,3
30184455,52705472,1950,3
30184481,52680660,1970,4
30184489,52680660,1970,6
30184491,52680660,1970,0
30184505,52680660,1970,5
30184507,52680660,1970,5
30184509,52680660,1970,6
30184513,52680660,1970,0
30184525,52680660,1970,4
30184533,52680660,1970,6
30184535,52680660,1970,0
30184541,52680660,1970,1
30184545,52680660,1970,3
30184547,52680660,1970,4
30184549,52680660,1970,4
30184551,52680660,1970,5
30184553,52680660,1970,5
30184567,52680660,1970,3
30184575,52680660,1970,5
30184589,52680660,1970,3
30184601,52680660,1970,6
30184609,52680660,1970,1
30184611,52680660,1970,3
30184621,52680660,1970,5
30184623,52680660,1970,6
30184629,52680660,1970,1
30184643,52680660,1970,5
30184649,52680660,1970,0
30184651,52680660,1970,1
30184667,52680660,1970,6
30184670,52680660,1970,4
30184676,52799467,1960,1
30184680,52799467,1960,3
30184681,52799467,1960,4
30184686,52799467,1960,2
30184689,52799467,1960,4
30184690,52799467,1960,4
30184691,52799467,1960,1
30184694,52799467,1960,2
30184697,52799467,1960,4
30184698,52799467,1960,4
30184729,52715119,1960,1
30184731,52715119,1960,2
30184734,52715119,1960,3
30184741,52715119,1960,3
30184743,52715119,1960,4
30184750,52715119,1960,3
30184752,52715119,1960,4
30184759,52715119,1960,4
30184760,52715119,1960,4
30184891,52665224,1970,4
30184897,53170936,1960,1
30184930,53177958,1950,1
30184938,53177958,1950,3
30184941,53177958,1950,4
30184974,52665515,1980,3
30186731,52667119,1996,
30186750,52650421,1993,0
30186757,52650421,1993,4
30186758,52650421,1993,4
30186770,52650421,1993,4
30186772,52650421,1993,5
30186796,52650421,1993,5
30186805,53359643,2000,0
30186808,53359643,2000,0
30186893,52404450,1995,0
30186913,52404450,1995,0
30186918,52404450,1995,2
30186925,52404450,1995,2
30186934,52404450,1995,2
30186935,52404450,1995,2
30186936,52404450,1995,2
30187012,52799707,2002,1
30187022,52799707,2002,3
30187032,52660638,1992,0
30187033,52660638,1992,1
30187063,52761174,1994,2
30187070,52761174,1994,5
30187073,52646394,1998,1
30187075,52680657,1995,1
30187084,52800192,1990,2
30187087,52800192,1990,4
30187200,52652260,1994,0
30187201,52652260,1994,0
30187208,52652260,1994,4
30187209,52652260,1994,4
30187212,52652260,1994,5
30187216,52653357,1990,1
30187233,52648453,1994,2
30187265,52662494,2000,2
30187307,52545387,1950,1
30187373,52587039,1960,
30187385,53038018,1984,0
30187387,53038018,1984,0
30187394,52531488,1960,0
30187481,52586095,1960,
30187495,52417596,2000,
30187500,52526833,1997,1
30187509,53342660,1990,
30187540,52680247,1993,0
30187547,52680247,1995,0
30187551,52677972,1950,0
30187554,53361667,1995,0
30187555,53361667,1995,0
30187567,52755125,1992,0
30187568,52755125,1992,0
30187569,52755125,1992,0
30187579,52704508,1990,0
30187582,52704508,1990,0
30187594,52753489,1994,0
30187637,52646848,1999,1
30187645,52689526,1997,1
30187703,52660590,2000,0
30187705,52660590,2006,0
30187706,52660590,2004,0
30187709,52660590,2004,1
30187710,52660590,1999,1
30187714,52660590,2004,1
30187716,52660590,2004,1
30187725,52657548,1995,0
30187727,52657548,1990,0
30187737,52689401,1999,0
30187738,52689401,1999,0
30187744,52689401,1996,0
30187752,52962420,1990,0
30187753,52754766,1994,0
30187762,52648497,1992,0
30187769,53359771,1992,0
30187776,52656952,1992,0
30187777,52656952,1992,0
30187782,52664808,1995,0
30187789,52664808,1990,0
30187801,52667143,1993,3
30187814,52652245,1994,0
30187815,52652245,1995,0
30187841,53359276,1993,0
30187847,53176730,1994,0
30187858,52715809,1993,0
30187864,52715809,1990,0
30187872,52715809,1988,0
30187883,52703353,1996,0
30188004,53322293,1995,
30188031,52704999,1985,
30191264,53388017,1970,0
30191265,53388017,1970,0
30191267,53388017,1970,1
30191268,53388017,1970,2
30191269,53388017,1970,2
30191270,53388017,1970,3
30191278,53388017,1970,3
30191293,52680108,1975,1
30191300,52680108,1975,1
30191303,52680108,1975,2
30191310,52680108,1975,2
30191312,52680108,1975,3
30191320,52684368,1960,2
30191322,52684368,1960,3
30191324,52684368,1960,0
30191326,52684368,1960,1
30191333,52684368,1960,0
30191338,52684368,1960,3
30191339,52684368,1960,3
30191342,52684368,1960,1
30191345,52684368,1960,2
30191346,52684368,1960,3
30191354,53452113,1970,2
30191357,53452113,1970,3
30191359,53452113,1970,0
30191361,53452113,1970,1
30191417,52658697,1970,2
30191424,52658697,1970,2
30191425,52658697,1970,2
30191439,52662014,1970,0
30191445,52662014,1970,3
30191450,52662014,1970,2
30191452,52662014,1970,3
30191457,52678125,1975,0
30191459,52678125,1975,1
30191460,52678125,1975,1
30191461,52678125,1975,2
30191467,52678125,1975,1
30191469,52678125,1975,2
30191475,52678125,1975,1
30191478,52678125,1975,2
30191479,52678125,1975,3
30191484,53388192,1970,0
30191486,53388192,1970,1
30191497,53388192,1970,2
30191506,52683567,1970,2
30191507,52683567,1970,3
30191509,52683567,1970,0
30191510,52683567,1970,0
30191515,52683567,1970,3
30191533,52650887,1975,2
30191534,52650887,1975,2
30191535,52650887,1975,3
30191536,52650887,1975,3
30191548,52646411,1970,1
30191549,52646411,1970,2
30191550,52646411,1970,2
30191551,52646411,1970,3
30191553,52646411,1970,0
30191556,52646411,1970,1
30191557,52646411,1970,2
30191560,52646411,1970,3
30191565,52798574,1970,1
30191566,52798574,1970,1
30191567,52798574,1970,2
30191569,52798574,1970,3
30191572,52798574,1970,0
30191573,52798574,1970,1
30191575,52798574,1970,2
30191578,52798574,1970,3
30191580,52798574,1970,0
30191582,52798574,1970,1
30191590,52798574,1970,1
30191599,52798574,1970,2
30191600,52798574,1970,2
30191606,52664948,1975,0
30191608,52664948,1975,1
30191609,52664948,1975,2
30191610,52664948,1975,2
30191611,52664948,1975,3
30191612,52664948,1975,3
30191619,52664948,1975,3
30191620,52664948,1975,3
30191629,53362496,1960,2
30191630,53362496,1960,2
30191632,53362496,1960,3
30191635,53362496,1960,1
30191687,52705404,1970,1
30191689,52705404,1970,1
30191704,52705404,1970,5
30191707,52705404,1970,6
30191709,52705404,1970,6
30191710,52705404,1970,6
30191711,52705404,1970,7
30191714,52705404,1970,7
30191722,52799374,1970,1
30191730,52799374,1970,3
30191731,52799374,1970,3
30191732,52799374,1970,3
30191735,52799374,1970,4
30191742,52799374,1970,6
30191743,52799374,1970,6
30191746,52799374,1970,7
30191751,52799374,1970,8
30191752,52799374,1970,8
30191757,52799374,1970,2
30191759,52799374,1970,2
30191763,52799374,1970,3
30191765,52799374,1970,4
30191767,52799374,1970,4
30191769,52799374,1970,5
30191771,52799374,1970,5
30191772,52799374,1970,5
30191773,52799374,1970,6
30191774,52799374,1970,6
30191775,52799374,1970,6
30191781,52799374,1970,8
30191782,52799374,1970,8
30191791,52711646,1970,1
30191793,52711646,1970,2
30191795,52711646,1970,3
30191799,52711646,1970,1
30191801,52711646,1970,2
30191805,52711646,1970,0
30191814,52711646,1970,1
30191818,52711646,1970,3
30191831,52648606,1970,3
30191833,52648606,1970,4
30191834,52648606,1970,4
30191836,52648606,1970,4
30191838,52648606,1970,5
30191850,52648606,1970,8
30191860,52690348,1970,2
30191863,52690348,1970,3
30191866,52690348,1970,4
30191872,52690348,1970,5
30191875,52690348,1970,6
30191878,52690348,1970,7
30191880,52690348,1970,7
30191886,52679339,1970,1
30191888,52679339,1970,1
30191889,52679339,1970,2
30191894,52679339,1970,3
30191902,52679339,1970,5
30191904,52679339,1970,5
30191909,52679339,1970,7
30191923,53385690,1960,2
30191932,53385690,1960,2
30191934,53385690,1960,3
30191938,53385690,1960,1
30191940,53385690,1960,2
30191945,52558992,1973,0
30191947,52558992,1973,1
30191949,52558992,1973,2
30191950,52558992,1973,2
30191968,52664408,1970,2
30191973,52664408,1970,1
30191975,52664408,1970,2
30191996,52647728,1970,2
30191998,52647728,1970,3
30192383,52445631,1970,1
30192434,52755948,1950,2
30192445,52729549,1960,1
30192446,52729549,1960,2
30192451,52768596,1940,0
30192455,52768596,1940,1
30192468,52713563,1948,0
30192472,52713563,1948,2
