dealId,AssetId,date,area,rescode,pricePerMeter2009
9369406620,91625674,31/08/2004 00:00,108.8,1,18392.84583
9370077120,91605258,31/08/2004 00:00,28,3,10544.65728
9369929250,91615669,01/09/2004 00:00,58,1,17390.57774
9369772560,91616245,01/09/2004 00:00,54,1,16699.5614
9369610740,91624875,02/09/2004 00:00,64,1,14664.30236
9369304830,91607506,02/09/2004 00:00,66.67,1,12373.75631
9370004220,91631289,02/09/2004 00:00,44.7,1,10086.9834
9369643410,91627053,05/09/2004 00:00,150,1,16565.96491
9369632160,91642879,05/09/2004 00:00,68.7,1,19446.35971
9369749610,91611326,07/09/2004 00:00,100,1,23312.58772
9370117080,91634193,07/09/2004 00:00,92.52,4,14728.53665
9369712530,91614561,10/09/2004 00:00,80,1,12190.67982
9370431900,91622231,13/09/2004 00:00,63,1,21364.8357
9369751680,91606207,15/09/2004 00:00,220,1,16304.8445
9369529110,91626733,19/09/2004 00:00,25,1,13092.45614
9369809820,91643457,20/09/2004 00:00,96.1,1,20157.63916
9369811800,91643457,20/09/2004 00:00,132.8,1,19113.95582
9369900180,91627667,26/09/2004 00:00,280,1,16580.27882
9370079280,91626739,27/09/2004 00:00,119.6,1,17621.10911
9370247130,91617821,28/09/2004 00:00,65.25,1,9674.228675
9370058400,91602376,04/10/2004 00:00,82,1,11307.18306
9370426680,91630447,11/10/2004 00:00,350,1,7230.065934
9370225620,91616786,14/10/2004 00:00,74,1,5427.977428
9370521000,91645328,15/10/2004 00:00,88.3,1,17816.6341
9371438730,91603640,18/10/2004 00:00,63.46,1,30487.11138
9370519560,91645320,18/10/2004 00:00,88.3,1,19143.40473
9372169350,91623928,19/10/2004 00:00,180,1,16178.38828
9370460790,91605568,20/10/2004 00:00,84,1,20721.08844
9370775700,91623894,22/10/2004 00:00,86.3,1,19121.61766
9371767050,91610574,24/10/2004 00:00,145,1,28717.12012
9371032650,91630706,31/10/2004 00:00,86,1,20628.41809
9370771200,91606230,31/10/2004 00:00,89.35,1,17232.63865
9371172960,91624433,02/11/2004 00:00,104.8,1,19655.85383
9371423250,91610141,04/11/2004 00:00,41.8,1,26821.62976
9451998540,91600606,05/11/2004 00:00,97.7,1,19183.23208
9372522060,91600709,05/11/2004 00:00,75.6,1,20100.83413
9372285180,91623177,05/11/2004 00:00,70,1,15389.19861
9371342880,91627240,10/11/2004 00:00,91.9,1,20393.92572
9371430540,91600505,10/11/2004 00:00,145,1,15021.56128
9372170070,91614626,10/11/2004 00:00,180,1,16171.79108
9372508110,91606080,11/11/2004 00:00,107.75,4,9433.494014
9372185730,91606392,12/11/2004 00:00,44,1,10130.8204
9371579130,91629182,15/11/2004 00:00,120,1,25073.78049
9371379420,91630392,18/11/2004 00:00,143,3,11382.4136
9372096720,91632944,19/11/2004 00:00,200,1,20025.25499
9371933280,91624223,21/11/2004 00:00,60.9,1,16025.21672
9371556000,91611327,21/11/2004 00:00,165,1,14817.60398
9450243270,91616918,21/11/2004 00:00,114.95,1,16627.64781
9450134910,91602262,21/11/2004 00:00,100,1,19417.40576
9372035070,91623036,24/11/2004 00:00,70.91,1,18001.45777
9371927430,91622675,25/11/2004 00:00,140,1,18404.32373
9450154890,91603793,25/11/2004 00:00,59.4,1,11654.42302
9372194640,91601729,28/11/2004 00:00,75,1,20756.92535
9372432960,91614487,29/11/2004 00:00,69,1,21827.75796
9372300120,91619657,03/12/2004 00:00,120,1,15616.14467
9372436650,91601260,05/12/2004 00:00,120,1,16723.47129
