statID,average_Csvalue,X,Y,settlement,civil_labour_force.LaborForceY_pcnt,jobs.industrialJobs,jobs.commercialJobs,jobs.publicJobs,jobs.homeJobs,intraSAProb,intraYeshuvProb,interYeshuvProb,inOutRatio,housingValue.avgPricePerM2009
8120001,627233.4502,,,,,,,,,,,,,
8240001,0,,,,,,,,,,,,,
8310001,0,,,,,,,,,,,,,
8420001,27854.73736,,,,,,,,,,,,,
8450001,0,,,,,,,,,,,,,
8540001,627233.4502,,,,,,,,,,,,,
8660001,0,,,,,,,,,,,,,
8740001,627233.4502,,,,,,,,,,,,,
8740002,627233.4502,222347,731647.6,874,40.6,167.988347,555.859604,627.440352,24.414283,5.96E-05,0.000119119,0.027950311,0.888888889,4768.944001
8740003,627233.4502,,,,,,,,,,,,,
8740004,627233.4502,,,,,,,,,,,,,
8740005,627233.4502,,,,,,,,,,,,,
8740006,627233.4502,223887.4,731426.6,874,60.8,80.607027,52.908955,315.25418,57.851716,5.47E-05,7.46E-05,0.038112523,0.619047619,5122.907037
8740007,627233.4502,222887.4,731947.3,874,75.7,0,26.049817,85.958727,0,4.37E-05,0.000102011,0.031914894,0.666666667,5852.131075
8740008,627233.4502,223197.8,732117.1,,,4235.843826,3722.166636,10.495371,0,,,,,6594.167617
8770001,27854.73736,,,,,,,,,,,,,
8800001,27854.73736,,,,,,,,,,,,,
8900001,92028.20702,,,,,,,,,,,,,
8970001,27854.73736,,,,,,,,,,,,,
9210001,627233.4502,,,,,,,,,,,,,
9220001,92028.20702,,,,,,,,,,,,,
9260001,0,,,,,,,,,,,,,
9750001,627233.4502,,,,,,,,,,,,,
9940001,627233.4502,,,,,,,,,,,,,
10150001,9413.210709,,,,,,,,,,,,,
10150002,9413.210709,215182.2,634343.4,1015,62.1,23.872807,206.597806,383.582172,22.553928,3.37E-05,5.30E-05,0.068541301,0.641025641,12998.46348
10150004,9413.210709,213948.6,634416.6,1015,58.4,13.598,389.062313,595.911362,9.672887,4.10E-05,4.10E-05,0.149700599,0.18,13246.35709
10150005,9413.210709,,,,,,,,,,,,,
10150006,9413.210709,214173.2,633212.1,1015,69.3,15.081,49.855294,301.650823,12.81597,1.59E-05,2.38E-05,0.037681159,0.846153846,12915.16607
10200001,627233.4502,,,,,,,,,,,,,
10200002,627233.4502,192500.2,713167.2,1020,58.2,0,10.569146,112.654473,0,5.54E-05,0.000110856,0.043352601,0.466666667,5453.190322
10200003,627233.4502,192705,712752.2,1020,57.3,1348.320717,1110.905929,733.91556,18.803821,3.49E-05,0.000116337,0.036093418,0.647058824,6071.09529
10200004,627233.4502,193100.6,711964.9,1020,75.4,12.628,48.224361,201.164412,15.753315,3.59E-05,0.000107675,0.043668122,0.5,8066.286965
10200005,627233.4502,192724.6,711668.1,1020,69.2,65.253491,14.786445,159.887433,0,5.88E-05,0.000100849,0.030674847,0.5,7296.058315
10310001,0,,,,,,,,,,,,,
10310002,0,161464.9,603430.1,1031,63.8,184.981541,638.470474,657.346003,8.796,4.92E-05,7.02E-05,0.030769231,1.333333333,4684.943976
10310003,0,162069.1,603761.6,1031,55.4,25.324398,120.717403,312.64348,0,7.14E-05,0.000142787,0.03257329,1,4142.184974
10310004,0,162587.9,604156.5,1031,66.1,11.993631,16.006056,113.997958,0,7.15E-05,7.15E-05,0.033942559,0.692307692,4905.73573
10310005,0,,,,,,,,,,,,,
10310006,0,160622.7,604469.6,1031,74.3,9.489,77.292387,302.754923,3.675,6.15E-05,5.12E-05,0.028037383,1.2,5773.418546
10310007,0,160840.3,604874.2,1031,62.6,0,0,65.948525,0,3.15E-05,4.20E-05,0.026819923,0.857142857,5760.360213
10340001,0,,,,,,,,,,,,,
10340002,0,176232.7,626956.2,1034,58,42.455003,35.915498,291.604115,27.027902,5.19E-05,3.90E-05,0.037914692,0.5,6300.437969
10340003,0,,,,,,,,,,,,,
10340004,0,175945,625990.3,1034,60.4,31.11923,43.40671,215.298155,6.000728,4.76E-05,0.000142942,0.043478261,0.4,6176.015158
10340005,0,175767,626594.9,1034,67.6,53.245387,557.880622,632.393925,1.389369,4.99E-05,9.28E-05,0.036458333,0.5,6192.127742
10340006,0,175413,626903.3,1034,53.9,76.574,60.675773,300.313586,0,4.92E-05,7.66E-05,0.0499002,0.56,5046.378329
10340007,0,175345.6,626366.2,,,0,21.799301,349.092162,0,4.30E-05,0.00016116,0.039215686,0.9,4851.166381
10540001,0,,,,,,,,,,,,,
10540002,0,186865.4,573245.7,1054,30.9,0,22.525,172.413831,0,,,,,
10540003,0,186612.1,572405.4,1054,42.9,2.772,16.353601,25.561282,0,,,,,
10590001,0,,,,,,,,,,,,,
10610011,627233.4502,231581.9,737166.4,1061,71.8,979.591888,602.943872,197.824731,0,5.89E-05,5.89E-05,0.033794163,0.636363636,5503.390688
10610012,627233.4502,231640.1,736654.3,1061,68.8,86.929891,307.905043,188.248545,58.262953,2.06E-05,8.24E-05,0.04887218,0.846153846,6978.540983
10610013,627233.4502,,,,,,,,,,,,,
10610022,627233.4502,230745.1,734952,1061,43,92.553418,437.03222,334.160345,0,3.57E-05,9.82E-05,0.039087948,1.5,5161.121937
10610023,627233.4502,229839.6,734526.6,1061,35.7,643.922854,564.693256,715.428101,0,2.50E-05,0.000112591,0.03196347,1.428571429,4963.640626
10610025,627233.4502,230033.1,734137.3,,,877.921128,1418.791003,1173.772769,69.933291,1.00E-05,1.00E-05,1.00E-05,0.1,
10610031,627233.4502,,,,,,,,,,,,,
10610033,627233.4502,,,,,,,,,,,,,
10610034,627233.4502,229879.3,733463.8,1061,55.7,33.272576,194.921706,372.428825,0,2.82E-05,0.000103564,0.030927835,0.666666667,4736.617522
10610041,627233.4502,,,,,,,,,,,,,
10610042,627233.4502,229689.4,733060.2,1061,48.2,20.702362,124.609963,159.611986,0,1.72E-05,0.000103386,0.056603774,0.888888889,5612.56748
10610043,627233.4502,229437.2,733370.1,1061,50.3,152.400477,374.1467,141.939565,0,2.27E-05,5.67E-05,0.037267081,0.722222222,5332.334462
10630002,627233.4502,226286.8,769336.9,,,2186.959161,670.187918,50.205618,0,,,,,6111.368787
10630003,627233.4502,227109.2,769589.3,1063,64.7,33.775767,75.236767,138.623123,4.626,4.62E-05,7.26E-05,0.03373494,0.5,5303.463411
10630004,627233.4502,227094.2,768336.1,1063,72.9,131.223654,236.638671,438.63973,11.051,5.57E-05,3.90E-05,0.058943089,0.517241379,5350.893727
10630005,627233.4502,,,,,,,,,,,,,
10630006,627233.4502,225312.7,768269.2,1063,58.4,41.361091,534.176765,139.655838,11.026,1.61E-05,8.06E-06,0.023529412,0.875,4401.951103
10660001,9920.240278,,,,,,,,,,,,,
10800001,0,167187.8,595436.9,1080,63.4,39.857,51.221,190.429,8.327,,,,,8594.56639
10830001,0,,,,,,,,,,,,,
10840001,9920.240278,,,,,,,,,,,,,
11280001,627233.4502,214179.1,712292.1,1128,86,14.263,24.437,12.458,0,,,,,6415.867803
11290001,0,,,,,,,,,,,,,
11370001,9413.210709,,,,,,,,,,,,,
11390011,627233.4502,230057.4,758688.6,,,8334.824511,7715.899219,467.385283,0,,,,,
11390012,627233.4502,228833.9,758106.6,1139,45.8,326.399532,910.188948,780.195121,30.468083,7.21E-05,0.000216294,0.081871345,0.571428571,5465.609662
11390013,627233.4502,228509.7,756999.3,1139,62.5,299.825026,372.062606,397.755243,0,4.84E-05,0.000172963,0.03030303,0.666666667,5220.626483
11390014,627233.4502,228425.4,757816.2,1139,56.1,0,45.345299,204.308017,10.724854,6.76E-05,0.000187652,0.04109589,0.666666667,5264.097514
11390022,627233.4502,227672.7,758046,1139,70.8,47.718087,160.534953,295.862417,12.268105,3.77E-05,0.000131808,0.054982818,0.5625,6505.114917
11390023,627233.4502,,,,,,,,,,,,,
11390024,627233.4502,,,,,,,,,,,,,
11390031,627233.4502,,,,,,,,,,,,,
11390033,627233.4502,,,,,,,,,,,,,
11390034,627233.4502,,,,,,,,,,,,,
11390035,627233.4502,226034.2,757623.1,1139,66.4,43.108361,64.653535,171.941776,15.339769,4.50E-05,0.000120098,0.032876712,0.583333333,6954.279418
11400001,0,,,,,,,,,,,,,
11460001,0,,,,,,,,,,,,,
11480001,18887.48882,,,,,,,,,,,,,
11600001,627233.4502,223489.8,750416.6,1160,78.2,21.809,13.131,39.944,2.995,,,,,9786.067031
11610001,0,,,,,,,,,,,,,
11610003,0,175999.6,589572.8,1161,24.4,188.923824,110.291636,312.826288,0,1.08E-05,3.61E-06,0.002638522,2.5,
11610006,0,,,,,,,,,,,,,
11610008,0,176912.7,588830.4,1161,42,0,34.605233,111.001401,6.703,6.73E-06,6.73E-06,0.002457002,2,
11610009,0,177515.5,588776.4,1161,34,35.078,39.001586,176.848781,0,1.00E-05,5.13E-06,1.00E-05,30,
11610011,0,178079.6,588621,1161,30.8,33.710383,150.414952,253.65696,0,4.14E-06,1.00E-05,0.003021148,1.5,
11630001,627233.4502,,,,,,,,,,,,,
11650001,9920.240278,,,,,,,,,,,,,
11660001,9920.240278,,,,,,,,,,,,,
11670001,627233.4502,,,,,,,,,,,,,
11760001,0,217586,502574,1176,81.3,21.363,66.971,161.866,0,,,,,5206.279042
11770001,0,,,,,,,,,,,,,
11780001,627233.4502,,,,,,,,,,,,,
11790001,627233.4502,,,,,,,,,,,,,
11980001,0,,,,,,,,,,,,,
12000011,9920.240278,202127.4,644919.1,1200,75.3,29.162395,778.937653,422.601679,0,2.61E-05,9.57E-05,0.041269841,0.692307692,11304.48489
12000012,9920.240278,201302.9,644717.5,1200,72.7,21.505196,276.557518,449.294887,28.816489,3.54E-05,0.000135805,0.043103448,0.8,10709.71839
12000013,9920.240278,200723.9,644557.4,1200,82.1,0,213.133227,371.771572,15.767432,3.32E-05,0.000121766,0.034343434,1,10773.05299
12000014,9920.240278,201219.2,646145.1,,,31.379023,946.413625,341.402831,0,1.00E-05,1.00E-05,1.00E-05,0.1,
12000015,9920.240278,,,,,,,,,,,,,
12000017,9920.240278,,,,,,,,,,,,,
12000021,9920.240278,201052.7,646838.3,1200,87.2,26.890172,107.666726,100.546072,0,7.25E-05,4.10E-05,0.033371692,2.137931034,12042.91516
12000022,9920.240278,200591.6,646699.4,1200,83.7,8.092,148.752866,310.722701,32.287614,3.77E-05,0.000121486,0.03058104,1.15,10510.13972
12000032,9920.240278,198295.4,646001.6,,,161.928314,1083.201806,196.763288,0,,,,,13983.62349
12000033,9920.240278,,,,,,,,,,,,,
12000041,9920.240278,201730.3,643525.4,1200,60.9,0,167.024938,444.794528,15.920103,1.00E-05,4.34E-05,0.012658228,1.5,15461.65529
12000042,9920.240278,201835.4,644243,1200,59.7,19.592516,76.312441,197.136319,83.22643,8.75E-06,2.63E-05,0.015974441,1.2,14752.82014
12000043,9920.240278,203277.4,644049,1200,69.7,128.566498,710.176581,597.622141,32.026802,1.04E-05,4.15E-05,0.015151515,1.5,12813.98919
12110001,627233.4502,,,,,,,,,,,,,
12240002,9920.240278,199642.2,681222,1224,69.6,61.207532,295.893234,288.171729,0,1.80E-05,5.41E-05,0.092105263,0.428571429,11234.0017
12240004,9920.240278,199108.6,680160.6,1224,70.3,168.922446,456.43679,85.974973,0,8.67E-06,2.60E-05,0.015822785,2.2,12815.82219
12280001,627233.4502,,,,,,,,,,,,,
12400001,0,,,,,,,,,,,,,
12440001,627233.4502,,,,,,,,,,,,,
12470001,627233.4502,,,,,,,,,,,,,
12480001,0,,,,,,,,,,,,,
12550001,0,,,,,,,,,,,,,
12630001,627233.4502,,,,,,,,,,,,,
12640001,9920.240278,,,,,,,,,,,,,
12680001,0,,,,,,,,,,,,,
12710001,0,,,,,,,,,,,,,
12740001,627233.4502,,,,,,,,,,,,,
12790001,0,,,,,,,,,,,,,
12840001,92028.20702,,,,,,,,,,,,,
12860001,0,,,,,,,,,,,,,
12880001,627233.4502,,,,,,,,,,,,,
12930001,627233.4502,,,,,,,,,,,,,
12940001,627233.4502,,,,,,,,,,,,,
13030001,0,,,,,,,,,,,,,
13040001,9920.240278,,,,,,,,,,,,,
13040002,9920.240278,195418.5,656519.4,1304,78.5,81.838158,146.232413,132.65512,91.38518,8.74E-05,5.41E-05,0.024316109,1.375,13619.73405
13040003,9920.240278,195267.2,655602.1,1304,68.5,150.414306,252.541839,211.714987,20.447583,3.61E-05,7.83E-05,0.028571429,1.384615385,12462.33796
13040004,9920.240278,194627,655673,1304,67.5,873.67917,837.854269,806.394078,61.966653,1.29E-05,3.88E-05,0.025943396,1,11391.86068
13090001,9920.240278,,,,,,,,,,,,,
13090002,9920.240278,195270.3,661768.4,1309,68.8,34.638,61.006191,283.273882,12.701,4.74E-05,7.75E-05,0.037735849,0.916666667,8554.512454
13090003,9920.240278,196416.8,661556,1309,60.4,19.914,206.183539,277.43725,0,4.28E-05,6.42E-05,0.04296875,0.590909091,8838.989829
13090004,9920.240278,196261.4,661773.8,1309,49,72.212,170.249601,460.934423,0,3.21E-05,8.26E-05,0.033500838,0.8,9200.876011
13090005,9920.240278,196195.7,662009.4,1309,61.3,9.009,64.615594,184.876906,6.425,2.42E-05,8.70E-05,0.031746032,0.944444444,8551.23934
13090006,9920.240278,196709.2,662192.6,,,10.51,0,90.854637,0,3.04E-05,2.53E-05,0.025878004,0.928571429,9719.872915
13090007,9920.240278,196294,662230.5,1309,62.3,21.384,37.427,175.780988,0,5.72E-05,5.72E-05,0.032033426,0.869565217,8578.845348
13100001,9920.240278,,,,,,,,,,,,,
13150001,9920.240278,,,,,,,,,,,,,
13180001,27854.73736,,,,,,,,,,,,,
13190001,27854.73736,,,,,,,,,,,,,
13220001,627233.4502,,,,,,,,,,,,,
13270001,627233.4502,,,,,,,,,,,,,
13270002,627233.4502,217582.7,717175.4,1327,29,23.172693,7.507,116.166736,0,,,,,
13270004,627233.4502,214910.7,716581.5,1327,40.5,20.215306,79.129,138.409683,0,,,,,
13330001,9920.240278,,,,,,,,,,,,,
13370001,627233.4502,,,,,,,,,,,,,
13430001,0,,,,,,,,,,,,,
13470001,0,,,,,,,,,,,,,
13490001,0,,,,,,,,,,,,,
13580001,0,,,,,,,,,,,,,
13590001,0,,,,,,,,,,,,,
13600001,0,,,,,,,,,,,,,
14190001,0,,,,,,,,,,,,,
20020001,27854.73736,196677.8,690199.3,2002,65.7,306.9,200.253,44.367,0,,,,,11046.48722
20110001,0,179385.4,627847.1,2011,63.4,18.511,18.593,81.597,3.199,,,,,7482.780462
20130001,9920.240278,192839.7,651112,2013,77.8,43.373,112.793,45.544,0,,,,,12217.20166
20230001,0,187565.6,587598.4,,,101.349,63.342,45.84,0,,,,,
20290001,627233.4502,215167.2,722313.3,2029,68.7,73.672,0,26.016,7.656,,,,,10381.55059
20340001,627233.4502,251156.1,765262.2,2034,45.4,709.158,825.858,1052.448,1.33,1.00E-05,1.00E-05,0.003382187,0.1,4667.497572
21000001,0,197455.6,741858.9,2100,74.1,1499.763529,2878.006178,278.416269,0,1.65E-05,9.90E-05,0.018072289,1,7580.614576
21000002,0,,,,,,,,,,,,,
21000003,0,197266.2,740884.6,2100,52.1,16.55192,18.787071,285.874082,0,8.16E-05,0.000101975,0.022332506,1.111111111,5737.251627
21000004,0,197599.3,740764.6,2100,53.2,103.95785,310.135892,427.599196,25.182933,5.35E-05,0.000200468,0.03902439,0.875,6876.141481
21000005,0,197847.1,741236.5,2100,67.8,45.476021,261.666338,246.630523,12.778206,6.29E-05,7.44E-05,0.027139875,0.692307692,7654.906235
21000006,0,,,,,,,,,,,,,
21000007,0,197637.6,739884.1,2100,42.2,16.24721,30.102309,339.642435,0,6.32E-05,8.43E-05,0.026923077,0.857142857,5506.424639
22000001,0,201380.6,552513.9,,,2958.051094,6161.301108,156.55966,0,,,,,
22000002,0,,,,,,,,,,,,,
22000003,0,202994.3,552235.2,2200,41.7,45.386998,69.544764,368.387869,8.970214,2.40E-05,0.000168229,0.039473684,0.333333333,4935.955744
22000004,0,203455,552681.9,2200,57.1,68.621976,214.912239,306.267204,0,5.55E-05,0.000166605,0.037162162,0.454545455,4572.049275
22000005,0,,,,,,,,,,,,,
22000006,0,203946.8,553581.9,2200,67.8,0,10.958,136.91617,0,5.29E-05,0.000206273,0.023166023,0.916666667,5032.922381
22000007,0,203423.1,553554.8,2200,54.4,0,104.747144,378.812882,0,4.33E-05,0.000201875,0.036842105,0.428571429,4580.813138
22000008,0,203462.3,553848.8,2200,62.7,0,7.625419,20.506864,0,1.48E-05,0.000177712,0.027027027,0.8,4546.533362
22000010,0,203164,553452.6,2200,47.2,0,11.487603,218.857632,9.072503,4.13E-05,0.000151442,0.050251256,0.5,3972.213743
22000012,0,202762.8,553639.3,2200,62.3,16.675797,41.666663,468.753787,0,5.30E-05,0.000194432,0.032258065,0.6,4261.881708
23000001,92028.20702,213418.1,736966.6,2300,65.7,38.045823,327.441159,456.472356,14.959655,2.29E-05,4.12E-05,0.035117057,0.761904762,9888.269461
23000002,92028.20702,,,,,,,,,,,,,
23000003,92028.20702,211857.1,734996,2300,63.7,50.173,455.749008,479.121317,50.150557,4.00E-05,5.15E-05,0.039665971,1.157894737,9486.893976
23000004,92028.20702,210429.6,734210.3,2300,73.5,43.217187,115.850498,316.113751,10.61148,7.43E-05,3.71E-05,0.030508475,2.222222222,8965.482486
24000001,0,187939.3,659293.5,2400,72.5,50.083822,75.522472,121.450655,0,4.06E-05,6.38E-05,0.038135593,1.111111111,11071.34118
24000002,0,,,,,,,,,,,,,
24000003,0,187244.2,659765.6,2400,51.4,0,10.988441,109.595445,0,2.22E-05,0.00011092,0.028340081,0.857142857,8934.727788
24000004,0,187231.2,659372.1,2400,59.1,18.031542,59.747521,504.654779,0,2.60E-05,0.00015606,0.025316456,0.875,9584.713408
24000006,0,187068.3,658828.6,,,1740.908228,3668.568765,401.975964,0,,,,,24653.82998
24000007,0,186575.8,659067.8,2400,43.3,36.204441,266.811544,529.635453,15.768666,0.000120163,0.000112153,0.032163743,1,9619.456677
24000008,0,186118.7,659250.4,2400,58.3,20.777666,46.634734,110.052697,0,6.05E-05,6.05E-05,0.027624309,0.6,10400.77639
24000009,0,,,,,,,,,,,,,
24000010,0,,,,,,,,,,,,,
24000011,0,185724.6,660125.9,,,486.282203,2234.049522,260.700541,0,,,,,9716.94014
24000012,0,185601.4,659888.4,2400,47.9,166.683737,323.214331,448.797878,23.552641,5.91E-05,9.20E-05,0.028776978,1.25,10169.38005
25000001,0,204587.5,742074.5,,,1189.755207,4006.887001,265.135473,0,1.00E-05,1.00E-05,1.00E-05,0.1,6160.547507
25000002,0,,,,,,,,,,,,,
25000003,0,203422.5,742280.8,2500,56.3,10.307444,56.457923,117.792771,0,3.67E-05,5.50E-05,0.063545151,1.210526316,7518.602261
25000004,0,203924.8,741771.2,2500,70.9,0,42.857096,227.616102,6.520064,3.51E-05,7.02E-05,0.038461538,0.75,7410.650356
25000006,92028.20702,204781.7,740935.1,2500,67.1,61.355227,235.564292,115.457196,0,3.10E-05,3.88E-05,0.045325779,0.75,7008.580671
25000007,0,203413.7,741668.6,2500,76.5,0,151.070306,196.923945,40.788864,5.12E-05,2.37E-05,0.054676259,0.789473684,8363.427501
25300001,9920.240278,185027.7,650211.6,2530,74.4,2442.11,3085.056,6608.976,11.64,1.00E-05,1.00E-05,0.001712329,0.666666667,10710.38022
25500001,9920.240278,179127.3,636500.9,2550,55.3,223.257075,366.579129,283.405442,0,5.77E-05,8.65E-05,0.035087719,0.9,8610.289844
25500002,9920.240278,,,,,,,,,,,,,
25500003,9920.240278,179633.9,635947.4,2550,69.6,51.023157,115.67234,546.851973,28.200946,3.51E-05,5.62E-05,0.023076923,1.333333333,8287.615014
25600001,0,219494.2,574358.8,2560,64.2,34.007921,133.220422,141.515917,0,7.45E-05,0.000154276,0.040776699,0.428571429,4540.525505
25600002,0,,,,,,,,,,,,,
25600003,0,219660.1,573796.8,2560,56.3,70.001922,166.905931,427.123602,21.003969,8.92E-05,0.000173201,0.040229885,1,4438.211564
25600004,0,219082.2,573106.2,,,2653.271494,1239.519857,98.229191,0,,,,,
25600005,0,,,,,,,,,,,,,
25600006,0,220670.3,575077.8,2560,62.5,51.25567,85.417678,172.988312,0,6.27E-05,7.40E-05,0.068607069,0.454545455,5116.360149
26000011,0,195028.8,384850.8,,,427.997784,11418.05233,1516.056826,0,,,,,11893.6706
26000012,0,195047.3,385763.7,2600,61.3,201.625345,1753.69996,942.382331,12.576962,5.83E-05,0.000378898,0.191489362,1.222222222,7770.092557
26000013,0,,,,,,,,,,,,,
26000014,0,195106.4,386323.7,2600,75,48.229316,259.564561,276.690865,12.56919,0.000116309,0.000213233,0.096698113,0.829268293,7347.086821
26000015,0,194702,386037.6,,,34.110046,96.880684,258.372472,0,7.10E-05,0.000191639,0.093264249,0.944444444,6315.335279
26000016,0,,,,,,,,,,,,,
26000021,0,194280.1,385905.4,2600,77,132.288877,217.957133,234.994448,16.502988,0.000116148,0.000280122,0.087281796,1.085714286,6708.010224
26000022,0,193992.4,386143.5,2600,80,9.571671,26.505943,258.089971,0,0.000122218,0.000295361,0.063197026,1.470588235,6240.534443
26000023,0,,,,,,,,,,,,,
26000024,0,193372.4,385446.3,2600,71.6,57.269832,148.231035,148.411837,0,4.24E-05,0.000155345,0.067010309,0.576923077,7659.739029
26000025,0,194094.7,385569,2600,74.5,0,32.31405,176.302596,22.4915,0.000114155,0.000422374,0.091666667,0.909090909,6870.725044
26000031,0,194399.1,385075,2600,77.6,97.518761,324.155355,150.488316,0,0.000106636,0.000303503,0.095808383,1.03125,6989.329572
26000032,0,194045.1,384774.8,2600,74.5,7.44,249.128049,697.152772,0,3.36E-05,0.000302546,0.09202454,0.666666667,8388.774273
26000033,0,193087.6,384804.2,2600,76,30.116891,105.505907,200.178081,0,5.51E-05,0.000291293,0.077586207,0.777777778,7787.517765
26000034,0,,,,,,,,,,,,,
26000035,0,192951.1,384429.5,2600,80.1,5.927935,33.547903,107.306752,8.596536,6.97E-05,0.000358655,0.076363636,0.714285714,8007.228762
26100011,9413.210709,199889.1,629452,,,1328.883086,1248.962007,183.405994,0,,,,,
26100012,9413.210709,200031.4,628136.1,,,0,5.818263,3.121951,1.34793,0.000107929,2.91E-05,0.024242424,3.125,9402.039969
26100013,9413.210709,199567.5,628224.9,2610,68.5,599.626672,958.018486,949.68143,39.493311,3.27E-05,5.45E-05,0.033797217,0.470588235,8784.325938
26100014,9413.210709,199328.8,628759.4,2610,57.3,91.774578,95.994554,391.849347,0,4.77E-05,0.000116584,0.036750484,0.631578947,8614.625464
26100015,9413.210709,198582.8,628766.1,2610,42.7,101.633614,83.984402,133.223782,0,3.42E-05,0.00010274,0.045833333,0.636363636,7921.300783
26100016,9413.210709,,,,,,,,,,,,,
26100017,9413.210709,195993.9,626913.3,,,1233.221034,63.207475,45.073008,0,1.00E-05,1.00E-05,0.5,2,
26100021,9413.210709,197929.1,627950.4,2610,67.8,0,52.828901,85.866003,0,5.25E-05,8.40E-05,0.053639847,0.357142857,7971.650546
26100022,9413.210709,,,,,,,,,,,,,
26100023,9413.210709,,,,,,,,,,,,,
26100024,9413.210709,198900,627775.7,2610,68.5,0,64.933845,93.163888,0,4.30E-05,0.000100409,0.039267016,0.6,7605.453866
26100025,9413.210709,198930.9,627452.7,2610,61.5,1.596,165.329197,277.423846,11.356138,7.33E-05,9.16E-05,0.043478261,0.230769231,9100.887465
26100026,9413.210709,199558.5,627482.4,2610,40.7,0,167.542762,650.544281,11.871215,3.25E-05,6.50E-05,0.021080369,0.6875,8742.590396
26100027,9413.210709,,,,,,,,,,,,,
26100031,9413.210709,199359.4,626980.6,,,38.58566,0,51.335934,0,4.35E-05,0.000115967,0.021164021,2.5,9906.841243
26100032,9413.210709,199350.8,626461.6,2610,29.6,65.006306,238.128668,291.468438,0,6.32E-05,5.69E-05,0.010380623,2.222222222,9162.334041
26100033,9413.210709,199404.7,625795.8,2610,44.9,0,53.300134,228.309108,27.782729,5.15E-05,6.34E-05,0.027496382,0.789473684,8412.707493
26100034,9413.210709,,,,,,,,,,,,,
26100036,9413.210709,199720.1,624202.9,2610,54.8,10.955344,131.134376,527.543777,22.05228,5.26E-05,9.08E-05,0.017452007,0.8,10884.58961
26100037,9413.210709,,,,,,,,,,,,,
26200001,0,186255.6,663622.5,2620,66.5,70.516627,260.489345,604.643226,78.075139,3.39E-05,5.82E-05,0.046017699,0.846153846,13383.09658
26200002,0,,,,,,,,,,,,,
26200003,9920.240278,187380.4,663054.6,2620,76.1,24.911,137.844913,222.832838,81.202276,0.00010034,3.49E-05,0.038216561,3.416666667,13898.77887
26200004,0,187110,662790.6,2620,77,100.366154,1131.677045,825.587009,147.923691,4.21E-05,9.83E-05,0.051282051,0.9,11936.0209
26200005,0,,,,,,,,,,,,,
26200006,0,187493.5,662033.4,2620,67.4,6.971,198.038613,119.878683,43.11214,2.92E-05,7.59E-05,0.046908316,0.863636364,13323.37883
26200007,0,187171.7,661804.2,2620,62,18.306,75.086236,473.559422,13.066162,1.00E-05,8.50E-05,0.07751938,0.7,12742.203
26200008,0,186620,662742.1,2620,71.1,0,149.496646,179.553946,76.92204,5.30E-05,3.85E-05,0.0228471,1.615384615,14573.5956
26300011,0,179264.8,612031.3,,,10388.18608,8901.110124,400.366226,0,1.00E-05,1.00E-05,1.00E-05,0.1,
26300012,0,178010,612564.1,2630,56,43.47157,475.169198,465.406048,100.986884,3.81E-05,0.000114155,0.036111111,0.692307692,6486.495753
26300013,0,178513.5,613052.1,2630,59.4,77.534722,762.403842,450.993076,19.711273,4.15E-05,0.000290577,0.045454545,1.333333333,
26300014,0,178824.4,613446.8,2630,58.4,78.803571,66.516238,533.645818,0,4.21E-05,7.73E-05,0.025641026,1.1,6277.624952
26300015,0,178236.7,613797.7,2630,48.6,6.305,92.126193,175.488691,0,3.68E-05,0.000147297,0.029569892,0.909090909,5841.654316
26300021,0,177902.2,613071.4,2630,48.1,0,58.47283,419.124767,13.273458,2.56E-05,0.00010242,0.03271028,0.571428571,7480.00033
26300022,0,,,,,,,,,,,,,
