BLDG_ID,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52747771,,,13030001,194963.399,578206.592,253.7267,,
52747772,,,10540003,186745.7367,572040.6981,85.99204402,,
52747773,,,10540003,0,0,278.8238337,,
52747775,,,10600001,187269.6471,581029.7566,183.6498108,,
52747777,,,90000512,179905.828,573694.9532,339.012,,
52747779,,,90000112,179678.4967,575637.0828,25.69065,,
52747780,,,3970001,172841.4719,572324.2408,349.448783,,
52747782,,,90000621,182937.5249,572750.4106,31.94555,,
52747783,,,6660001,186074.8393,578451.0981,130.5194744,,
52747788,,,10540002,188424.224,572757.4857,183.9072339,,
52747791,,,90000621,0,0,60.06999924,,
52747792,,,13030001,193222.7812,578063.8801,96.17132049,,
52747794,,,90000643,182161.594,575502.9011,283.1049,,
52747795,,,90000643,182132.9113,575545.8561,193.3403,,
52747807,,,13030001,193244.1596,578067.4451,74.16834023,,
52747813,,,90000621,182105.6434,572375.4704,44.5229,,
52747824,,,6660001,0,0,100.0869524,,
52747825,,,90000611,179167.1492,572537.0419,345.0010634,,
52747827,,,90000641,181621.0334,575589.4294,178.5095,,
52747828,,,90000643,182268.8258,575461.2327,162.685,,
52747835,,5253,90000612,179351.5672,572263.8885,137.65365,,
52747836,,,90000621,182658.0973,572746.9809,22.4273,,
52747838,,,90000643,182218.103,575424.9356,194.65275,,
52747840,,,90000642,181804.6671,575598.2844,169.12525,,
52747841,,,90000642,181790.232,575333.4907,484.8374,,
52747843,,,13030001,193300.3904,577626.613,28.57680001,,
52747850,,,13030001,194073.3506,578279.7373,68.91210968,,
52747851,,,10600001,186801.5218,581024.0958,247.5176,,
52747852,,,6660001,184884.5122,574026.9163,177.704,,
52747856,,,11610006,175474.1588,587980.6672,166.698972,,
